,리뷰 내용,month&year,mall_num,review_star,reveiw_star,img_num,modi_text,_nouns_in_text,text_length
1621,"처음에는 키보드가 다그런가 하고 평이 좋아서
구매했는데 청축이 먼지도 모르고 구입
하지만 타자치는 소리는 너무 반가웠고
정말 고가는 아니지만 게이머 부럽지 않고
LED 또한 밝고 가격도 저렴하고 추천합니다",5,2,5,5,0,처음에는 키보드가 다 그런가 하고 평이 좋아서구매했는데 청축이 먼지도 모르고 구입하지만 타자치는 소리는 너무 반가웠고정말 고가는 아니지만 게이머 부럽지 않고LED 또한 밝고 가격도 저렴하고 추천합니다,0,111
1622,타감 좋고..묵직허니..고정감도 좋고..작은 부분이지만 청소솔 이젝터..신경 써주시는게느껴져서..아주 좋네요..전에 마이크로닉스 키보드샀는데..앱코게 더 맘에 듭니다..ㅎㅎ많이 파시고 번창하세요~~,13,1,4,4,0,타감 좋고.. 묵직 허니.. 고정감도 좋고.. 작은 부분이지만 청소솔 이젝터.. 신경 써주시는 게 느껴져서.. 아주 좋네요.. 전에 마이크로닉스 키보드샀는데..앱코게 더 맘에 듭니다..ㅎㅎ많이 파시고 번창하세요~~,0,119
1623,처음으로 기계식 키보드를 접하는건데 가격에 비해 만족합니다시끄러운거 싫어해서 적축을 구매했는데 소음은 적당한거 같아요교환을 하였지만 뒤에 받침문제는 조금씩은 다있어서 감안하고 사용하려합니다,7,1,4,4,0,처음으로 기계식 키보드를 접하는 건데 가격에 비해 만족합니다 시끄러운 거 싫어해서 적축을 구매했는데 소음은 적당한 거 같아요 교환을 하였지만 뒤에 받침 문제는 조금씩은 다 있어서 감안하고 사용하려 합니다,0,113
1624,"부드러운곤 좋우나 처음이라 그런건지 사실 자판 누루는 맛이 좀 아쉽습니다
카보드 자체가 무거워 밀림이 없는건 좋습니다
다른 편의성들은 아직 사용전으로 한달 후기에서 말씀드릴게요
무선이 있다면 무선도 사고싶넹ㅛ",9,4,3,3,1,부드러운 곤 좋으나 처음이라 그런 건지 사실 자판 누르는 맛이 좀 아쉽습니다카보드 자체가 무거워 밀림이 없는 건 좋습니다다른 편의성들은 아직 사용 전으로 한 달 후기에서 말씀드릴게요무선이 있다면 무선도 사고 싶네ᅭ,0,119
1625,청축은 처음 쓰는데 찰칵거리면서 쫀득한 느낌이라 좋네여.ㅋ 아쉬운점은 선이 뒤로만 빠져서 선 정리가 좀 불편하다는점이에요. 선 방향을 좌우로도 놓고 쓸 수 있었으면 좋겠어요.,13,6,5,5,0,청축은 처음 쓰는데 찰칵거리면서 쫀득한 느낌이라 좋네요. ᄏ 아쉬운 점은 선이 뒤로만 빠져서 선 정리가 좀 불편하다는 점이에요. 선 방향을 좌우로도 놓고 쓸 수 있었으면 좋겠어요.,0,100
1626,중학생아이들이 이렇게생긴(?)키보드로 교체해달라해서찾아보고 구입하게되었고 오자마자 교체하고 LED모드 변경해서 타자연습으로 잘되는지 확인했네요ㅋ이쁘고 소리도 ASMR처럼 좋고 타자감도 나쁘지않아좋아요!,11,1,5,5,0,중학생 아이들이 이렇게 생긴(?) 키보드로 교체해 달라 해서 찾아보고 구입하게 되었고 오자마자 교체하고 LED 모드 변경해서 타자 연습으로 잘 되는지 확인했네요ㅋ 이쁘고 소리도 ASMR처럼 좋고 타자감도 나쁘지 않아 좋아요!,0,125
1627,배송도 빠르고 이런 키보드는 처음 사용하는거라 많은 리뷰들이나 유튜브 활용해서 찾아봣는데 입문용으로는 딱좋다고 추천해줘서 구매햇습니다! 고급스런느낌도 들고 청축이라 소리도좋네요 잘쓰겟습니다,9,4,5,5,1,배송도 빠르고 이런 키보드는 처음 사용하는 거라 많은 리뷰들이나 유튜브 활용해서 찾아봤는데 입문용으로는 딱 좋다고 추천해줘서 구매했습니다! 고급스러운 느낌도 들고 청축이라 소리도 좋네요 잘 쓰겠습니다,0,111
1628,"배송이 엄청 빨라요 키보드는 아직은 괜찮아요
내구성이 안좋다는 말이 많은데 한 달 써보고 리뷰 또 쓸게요
적축이라 소음이 엄청 적고 부드러워요
살짝만 눌러도 반응이 와서 힘이 적게 들어가요",8,6,5,5,0,배송이 엄청 빨라요 키보드는 아직은 괜찮아요내구성이 안 좋다는 말이 많은데 한 달 써보고 리뷰 또 쓸게요적축이라 소음이 엄청 적고 부드러워요살짝만 눌러도 반응이 와서 힘이 적게 들어가요,0,103
1629,"키감이랑 디자인이 너무 맘에 드네요
청축 살까 고민도 했지만 너무 시끄러울거 같아서 적축 샀는데 매우 만족스러워요ㅎㅎ
비슷한 가격대의 제품들과 비교했을 때 가성비 부분에선 매우수하다고 생각합니다!",9,4,5,5,1,키감이랑 디자인이 너무 맘에 드네요청축 살까 고민도 했지만 너무 시끄러울 거 같아서 적축 샀는데 매우 만족스러워요ㅎㅎ비슷한 가격대의 제품들과 비교했을 때 구성비 부분에선 매 우수하다고 생각합니다!,0,109
1630,"회사컴. 집컴1. 집컴2 전부 적축k640 구매했습니다. 일단 덮개가 있고, 사용하니 저렴하고 좋아서요. 1인1매를 원칙으로 하시는거 아나 하나 더 주심 안될까요? 아 그리고 스페이스바가 바꼈나봐요??",5,2,5,5,0,"회사 컴. 집 컴 1. 집 컴 2 전부 적축k640 구매했습니다. 일단 덮개가 있고, 사용하니 저렴하고 좋아서요. 1인 1매를 원칙으로 하시는 거 아나 하나 더 주심 안될까요? 아 그리고 스페이스 바가 바뀌었나 봐요??",0,122
1631,같은 방 쓰는 가족이 타자소리로 피곤해해서 적축으로 샀는데 정말 소리가 잘안나고 조용해요!! 기본적인 키보드보다 올라오는 속도가 좀 느려서 처음엔 낯설었는데 익숙해지니까 편하고 좋아요 만족합니다!,13,4,5,5,1,같은 방 쓰는 가족이 타자 소리로 피곤해해서 적축으로 샀는데 정말 소리가 잘 안 나고 조용해요!! 기본적인 키보드보다 올라오는 속도가 좀 느려서 처음엔 낯설었는데 익숙해지니까 편하고 좋아요 만족합니다!,0,112
1632,"명절전에 안오나 걱정했는데 다행이 제때 상품 받았네요^^. 기계식 키보드는 처음 써보는데 찰칵찰칵하는 키감,소리가 무척 맘에 드네요. 괜찮은 가격에 잘 산것 같고 고장 안나고 오래 사용했으면 합니다. 많이 파세요.",9,1,5,5,0,"명절 전에 안 오나 걱정했는데 다행히 제때 상품 받았네요^^. 기계식 키보드는 처음 써보는데 찰칵찰칵하는 키감, 소리가 무척 맘에 드네요. 괜찮은 가격에 잘 산 것 같고 고장 안 나고 오래 사용했으면 합니다. 많이 파세요.",0,124
1633,"가성비 좋은 기계식키보드를 찾고 있었는데 앱코해커가 딱이라서 고민도 안하고 바로 주문했네요
배송도 역시 하루만에오고 지금 후기 작성하면서 처음 사용해보는데 키감도 좋고 소리도 좋네요
최고에요",2,2,5,5,1,구성비 좋은 기계식 키보드를 찾고 있었는데 앱 코해커가 딱이라서 고민도 안 하고 바로 주문했네요배송도 역시 하루 만에 오고 지금 후기 작성하면서 처음 사용해보는데 키감도 좋고 소리도 좋네요최고예요,0,109
1634,기계식 키보드 처음 사용해봐요ㅋ 직장에서 시끄러운걸 왜 쓰는지 했는데 정말 좋네요 경쾌한 소리에 기분이 좋은건지 .. 물론 키감도 좋아요 led화려함까지 ^^ 너무 좋습니다~~~,10,4,5,5,1,기계식 키보드 처음 사용해봐요ㅋ 직장에서 시끄러운 걸 왜 쓰는지 했는데 정말 좋네요 경쾌한 소리에 기분이 좋은 건지 .. 물론 키감도 좋아요 led 화려함까지 ^^ 너무 좋습니다~~~,0,102
1635,디자인은 말할것도 없고 청축키보드 특유의 소리 듣기 너무 좋고요. led도 제 스타일이라 눈과 손이 호강하는 기분입니다. 가성비도 좋아서 고장나더라도 또 살수 있을것같네요,6,3,5,5,0,디자인은 말할 것도 없고 청축키보드 특유의 소리 듣기 너무 좋고요. led도 제 스타일이라 눈과 손이 호강하는 기분입니다. 구성비도 좋아서 고장 나더라도 또 살수 있을 것 같네요,0,99
1636,일반 키보드를 쓰다가 이걸로 바꾸니까 천지 차이....LED 색도 너무 예쁘고 선명하고 터치감 다른 제픔이랑 비교할 수 없어요. 역시 ABKO는 믿고 구매하는 브랜드...다음에도 구매할 의사 100% 있음,4,3,5,5,1,일반 키보드를 쓰다가 이걸로 바꾸니까 천지 차이.... LED 색도 너무 예쁘고 선명하고 터치감 다른 제품이랑 비교할 수 없어요. 역시 ABKO는 믿고 구매하는 브랜드... 다음에도 구매할 의사 100% 있음,0,116
1637,키감이나 소리가 가격대비 만족스럽고 기존에 쓰던 610도 6년정도 문제없이 ？㎟？ 때문에 그정도 내구성이면 값어치는 넘었다고 보고 이번에 550도 두개 샀는데 비슷한거 같아서 좀 더 써봐야겠습니다 전체적으로 만족합니다,9,1,5,5,0,키감이나 소리가 가격 대비 만족스럽고 기존에 쓰던 610도 6년 정도 문제없이 ？㎟？ 때문에 그 정도 내구성이면 값어치는 넘었다고 보고 이번에 550도 두 개 샀는데 비슷한 거 같아서 좀 더 써봐야겠습니다 전체적으로 만족합니다,0,126
1638,호불호 갈리는 후기라 망설이다 구매했네요. 묵직한 무게에 닫는부분 고무처리 잘 되어있어서 미끄러지지 않고 좋네요. 키감은 청축 처음 써보는데 참 좋습니다^^ 적어도 5년동안은 고장 안났으면 좋겠네요.,8,2,5,5,0,호불호 갈리는 후기라 망설이다 구매했네요. 묵직한 무게에 닫는 부분 고무처리 잘 되어있어서 미끄러지지 않고 좋네요. 키감은 청축 처음 써보는데 참 좋습니다^^ 적어도 5년 동안은 고장 안 났으면 좋겠네요.,0,114
1639,"기계식키보드 말로만 들어보다가 저렴한 가격에 입문용으로 최고라는 후기를 보고 구입하게 되었습니다
배송오고 타자를 쳐보니 따닥따닥 경쾌한 소리와 부드러운 키감이 확실히 일반키보드와는 다르더군요
정말 만족합니다",8,2,5,5,0,기계식 키보드 말로만 들어보다가 저렴한 가격에 입문용으로 최고라는 후기를 보고 구입하게 되었습니다배송 오고 타자를 쳐보니 따닥따닥 경쾌한 소리와 부드러운 키감이 확실히 일반 키보드와는 다르더군요정말 만족합니다,0,116
1640,주문을 오전에 하디 다음날 바로 도착하네요 키보드 타이핑감도도 너무 좋고 사용하고있는 마우스 헤드셋이랑 세트같은 느낌이라 만족스럽네요 개인적인 생각으로 가성비 갑인것 같습니다,3,3,5,5,1,주문을 오전에 하디 다음날 바로 도착하네요 키보드 타이핑감도도 너무 좋고 사용하고 있는 마우스 헤드셋이랑 세트 같은 느낌이라 만족스럽네요 개인적인 생각으로 구성비 갑인 것 같습니다,0,100
1641,"피시방 키보드 앱코660s 를 검색하다 640이 가격도 저렴하고 평도 좋길래 구입해봤는데 대만족이네요
동시 누름도 제한 없고 타건감이 아주 좋습니다
묵직해서 흔들림도 없구요",11,2,5,5,0,피시방 키보드 앱코 660s를 검색하다 640이 가격도 저렴하고 평도 좋길래 구입해봤는데 대만족이네요동시 누름도 제한 없고 타건감이 아주 좋습니다묵직해서 흔들림도 없고요,0,94
1642,"가성비 좋네요.
키도 부드럽게 눌리고 반응도 좋고 인식도 잘 되고
전에 쓰던 로지텍 보다 훨씬 맘에 듭니다.
우리 사무실 직원들도 이거로 많이 갈아탔어요. 아직까지 단점은 못찾았습니다. ㅋ",11,7,5,5,0,구성비 좋네요.키도 부드럽게 눌리고 반응도 좋고 인식도 잘 되고전에 쓰던 로지텍 보다 훨씬 맘에 듭니다.우리 사무실 직원들도 이거로 많이 갈아탔어요. 아직까지 단점은 못 찾았습니다. ㅋ,0,103
1643,"물건 빠르게 잘 받았고 저렴하게 잘 쓸것같아요
기존이 키보드를 축교환으로 고쳐버려서
산거는 지금은그냥 쟁여뒀네요
따로 한두개 정도 교환 축이 오진않아서 아쉽~~
지금꺼 또 고장나면 이거 쓸 예정임",11,8,4,4,1,물건 빠르게 잘 받았고 저렴하게 잘 쓸 것 같아요기존이 키보드를 축교환으로 고쳐버려서산 거는 지금은 그냥 쟁여뒀네요따로 한두 개 정도 교환 축이 오진 않아서 아쉽~~지금 꺼 또 고장 나면 이거 쓸 예정임,0,113
1644,다른 축에 비해 적축 특성상? 오타가 많이 나는 편인 것 같기도 하고 키가 씹히는 건지 두 번 타이핑이 되는 건지 구분이 잘 안 가서 별 하나 뺐습니다. 그 외에는 키감도 좋고 조용한 편이어서 회사에서 쓰기 편한 것 같습니다.,9,4,4,4,0,다른 축에 비해 적축 특성상? 오타가 많이 나는 편인 것 같기도 하고 키가 씹히는 건지 두 번 타이핑이 되는 건지 구분이 잘 안 가서 별 하나 뺐습니다. 그 외에는 키감도 좋고 조용한 편이어서 회사에서 쓰기 편한 것 같습니다.,0,126
1645,"피시방에서만 쓰다가,처음으로 적축 키보드로 바꿨는데대만족이네요!타자 치는 소리도 너무 좋구요.게임에도 탁탁 맛이 나네요키보드 덮는 플라스틱 케이스까지 있어서 깨끗하게 보존할수도 있을것 같구요수고하세요~~",3,3,4,4,1,"피시방에서만 쓰다가, 처음으로 적축 키보드로 바꿨는데 대만족이네요! 타자 치는 소리도 너무 좋고요. 게임에도 탁탁 맛이 나네요 키보드 덮는 플라스틱 케이스까지 있어서 깨끗하게 보존할 수도 있을 것 같고요 수고하세요~~",0,121
1646,이런 키보드 첨 써보는데 묵직하네요. 일단 책상이 넓어져서 좋고 바닥이 금속이라 안정감도 있습니다. 뭐 led는 그냥 눈요기 같지만...기능이 많아서 첨에는 재미가 있어요. 타자느낌도 딸깍거리는게 좋습니다. 잘 쓰겠습니다~~,12,2,5,5,0,이런 키보드 첨 써보는데 묵직하네요. 일단 책상이 넓어져서 좋고 바닥이 금속이라 안정감도 있습니다. 뭐 led는 그냥 눈요기 같지만... 기능이 많아서 첨에는 재미가 있어요. 타자 느낌도 딸깍거리는 게 좋습니다. 잘 쓰겠습니다~~,0,128
1647,이m키보드를 주문해서 그다음날에 바로 받았는데요. 이 키보드 자판을 칠때마다 소리가 조 느껴지긴 하지만 여러 개의 키를 동시에 입력시 모두 입력이 되더군요. 그리고 LED가 이쁘네요 앞으로도 믿고 사겠습니다.,5,1,5,5,0,이 m 키보드를 주문해서 그 다음날에 바로 받았는데요. 이 키보드 자판을 칠 때마다 소리가 조 느껴지긴 하지만 여러 개의 키를 동시에 입력 시 모두 입력이 되더군요. 그리고 LED가 이쁘네요 앞으로도 믿고 사겠습니다.,0,121
1648,디자인이 이쁘고 타각 감도도 좋고 기능또한 맘에？顚求？ 원하는키만 따로 셋팅해서 겜할수있고 사용안할때는 리액션모드로 해놓으면 이쁘게 반짝거리고 좋습니다^^ 이정도 가격에 이정도 스팩이면 살만하죠^^,8,1,5,5,0,디자인이 이쁘고 타각 감도도 좋고 기능 또한 맘에？ 顚求？ 원하는 키만 따로 세팅해서 게임할 수 있고 사용 안 할 때는 리액션 모드로 해놓으면 이쁘게 반짝거리고 좋습니다^^ 이 정도 가격에 이 정도 스펙이면 살만하죠^^,0,122
1649,"주문하자마자 다음날 도착한 첫 상품이 문제가 없었다면 더 좋았겠지만 교환신청하고 방금 새로 받은 키보드는 잘 작동하니 만족합니다 ^^
잘쓸께요~ 장패드도 빠른 배송 부탁드립니다 ~",7,2,5,5,0,주문하자마자 다음날 도착한 첫 상품이 문제가 없었다면 더 좋았겠지만 교환 신청하고 방금 새로 받은 키보드는 잘 작동하니 만족합니다 ^^잘 쓸게요~ 잘 패드도 빠른 배송 부탁드립니다 ~,0,102
1650,제닉스 키보드 3년쓰다가 이번에 할인해서 바꾸게 되었는데 청축이라 그런지 키감 너무좋고 키도 뽑아서 청소가능해서 너무좋네요. 더스트 커버도 줘서 먼지낄일없어서 더좋은거같아요. 앱코 추천드립니다.,3,3,5,5,1,제닉스 키보드 3년 쓰다가 이번에 할인해서 바꾸게 되었는데 청축이라 그런지 키감 너무 좋고 키도 뽑아서 청소 가능해서 너무 좋네요. 더스트 커버도 줘서 먼지 낄 일 없어서 더 좋은 거 같아요. 앱코 추천드립니다.,0,118
1651,배송은 정말 빨랏구요 기계식은 처음써보는건데 느낌이좋아요.기존에 쓰던키보드랑 달라서 한영키를 누르면 자꾸 스페이스가 눌러져서 조금 적응이 필요할꺼 같네요.,8,1,4,4,0,배송은 정말 빨랐고요 기계식은 처음 써보는 건데 느낌이 좋아요. 기존에 쓰던 키보드랑 달라서 한영 키를 누르면 자꾸 스페이스가 눌러져서 조금 적응이 필요할 거 같네요.,0,93
1652,어제 저녁 구입 했구요^^~중학교 다니는 우리 아들 지금 받아 사용해보고 있는데 좋다고 좋아라하네요^^~ 세세한건 좀더 써봐야 할거 같고 암튼 잘 사용하라하겠습니다~ 사은품 패드는 언제쯤 올까요~ㅎ,6,1,5,5,0,어제저녁 구입했고요^^~중학교 다니는 우리 아들 지금 받아 사용해보고 있는데 좋다고 좋아하네요^^~ 세세한 건 좀 더 써봐야 할거 같고 암튼 잘 사용하라 하겠습니다~ 사은품 패드는 언제쯤 올까요~ㅎ,0,110
1653,"배송 빠르고, 타자기 치는 소리와 느낌이 좋고, 만족합니다. PC교체하면서 키보드까지 구입했는데, 화려한 LED 빛도 좋고 키 리무버와 청소용 브러쉬까지 같이 있어 나중에 먼지제거 및 청소할 때 좋을거 같아요...",7,1,5,5,0,"배송 빠르고, 타자기 치는 소리와 느낌이 좋고, 만족합니다. PC 교체하면서 키보드까지 구입했는데, 화려한 LED 빛도 좋고 키 리무버와 청소용 브러시까지 같이 있어 나중에 먼지 제거 및 청소할 때 좋을 거 같아요...",0,122
1654,적축 사야하는걸 청축으로 잘못주문했는데 이것도 나쁘지않은거 같네요~타자감도 좋은거 같습니다. 키보드 스킨은 생각했던거랑 달라서 당황스러웠어요ㅎㅎ 그래도 주문한거니 이용잘해볼께요,11,1,5,5,0,적축 사야 하는 걸 청축으로 잘못 주문했는데 이것도 나쁘지 않은 거 같네요~타자감도 좋은 거 같습니다. 키보드 스킨은 생각했던 거랑 달라서 당황스러웠어요ㅎㅎ 그래도 주문한 거니 이용 잘해볼게요,0,107
1655,배송 완전 빠르고 상품도 좋습니다. 특히 어느 키를 조작해야 LED를 변화시킬 수 있는지 자세히 적힌 설명서가 좋네요. 장패드 위에 올려놓고 쓰면 키보드 밀림도 없어서 게임할 때나 작업할 때나 좋을거 같습니다.,7,1,5,5,0,배송 정말 빠르고 상품도 좋습니다. 특히 어느 키를 조작해야 LED를 변화시킬 수 있는지 자세히 적힌 설명서가 좋네요. 장 패드 위에 올려놓고 쓰면 키보드 밀림도 없어서 게임할 때나 작업할 때나 좋을 거 같습니다.,0,119
1656,"가성비 갑!
소음도 적당하고
적축이 제일 나은거 같아요.
이번에 2개 동시에 구매했고
5개째 구매하는거 같네요.
지인들 선물로도 나눠주고.
.
앱코 앞으로 더 좋은 가격과 성능을 보여주었으면 합니다.^^",8,4,5,5,3,구성비 갑!소음도 적당하고적축이 제일 나은 거 같아요.이번에 2개 동시에 구매했고5개째 구매하는 거 같네요.지인들 선물로도 나눠주고..앱코 앞으로 더 좋은 가격과 성능을 보여주었으면 합니다.^^,0,108
1657,키보드 배송이 무지 빨랐구요. LED가 켜져서(다양하게) 정말 좋네요. 딱딱 소리도 나고 아이들이 정말 재미있어 하네요. 근데 가격이 아직까지는 비싸다는 ...물론 타 제품보다 저렴하게 샀지만요. 많이 파세요~~,6,1,4,4,0,키보드 배송이 무지 빨랐고요. LED가 켜져서(다양하게) 정말 좋네요. 딱딱 소리도 나고 아이들이 정말 재미있어 하네요. 근데 가격이 아직까지는 비싸다는 ... 물론 타제품보다 저렴하게 샀지만요. 많이 파세요~~,0,118
1658,배송빠르구요..쿠폰 할인해서 좀 더 저렴하게 샀네요..딸아이라 화이트 색상 갖고 싶다고 해서 구매했는데깔끔하고 만족해 합니다.사용전이긴 하지만 설치후 led 불빛과 이쁘게 사용할것 같아요~~^^,10,1,5,5,0,배송 빠르고요.. 쿠폰 할인해서 좀 더 저렴하게 샀네요.. 딸아이라 화이트 색상 갖고 싶다고 해서 구매했는데 깔끔하고 만족해합니다. 사용 전이긴 하지만 설치 후 led 불빛과 이쁘게 사용할 것 같아요~~^^,0,115
1659,배송도 빨라서 다음날 바로받았어요 자녀가 처음으로 베그를 하기시작해서 불빛나오는거 찾았는데 아이가 너무나 좋아해요 자판도 사용감 괜찬고요 처음으로 구입했지만 추천해도 좋은거 같습니다,7,1,5,5,0,배송도 빨라서 다음날 바로 받았어요 자녀가 처음으로 베그를 하기 시작해서 불빛 나오는 거 찾았는데 아이가 너무나 좋아해요 자판도 사용감 괜찮고요 처음으로 구입했지만 추천해도 좋은 거 같습니다,0,106
1660,"예전에 쓰던 키보드는 오래되어 아들이 이 모델을 사달라고해서 샀는데
너무 좋습니다
누르는 단추키하면 여러가지 불빛하며
타닥 타닥 소리까지도 예뻐요
진작산걸 후회될정도로요",11,2,5,5,0,예전에 쓰던 키보드는 오래되어 아들이 이 모델을 사달라고 해서 샀는데너무 좋습니다누르는 단축키 하면 여러 가지 불빛 하며타닥 타닥 소리까지도 예뻐요진작 산불 후회될 정도로 요,0,97
1661,"처음 봤을때 완전 마음에 들었어요 ㅎㅎ
살까 망설이다가 요즘들어 컴퓨터에 앉아 있을때가 너무 많다보니 좋아보이는 키보드를 구매했습니다.
키보들 조작감이 편해서 정말 좋은거 같네요 오래해도 덜 피로 할꺼같네요^^",6,2,5,5,0,처음 봤을 때 완전 마음에 들었어요 ㅎㅎ살까 망설이다가 요즘 들어 컴퓨터에 앉아 있을 때가 너무 많다 보니 좋아 보이는 키보드를 구매했습니다.키보드 조작감이 편해서 정말 좋은 거 같네요 오래 해도 덜 피로할 거 같네요^^,0,123
1662,이런 게이밍(?) 키보드는 처음 사봐요. 문서 작업하거나 그냥 인터넷 쓸 때도 매우 편합니다! 갈축으로 샀는데도 타이핑 소리는 조금 큰 것 같아요 그래두 만족해요!,8,4,5,5,1,이런 게이밍(?) 키보드는 처음 사봐요. 문서 작업하거나 그냥 인터넷 쓸 때도 매우 편합니다! 갈축으로 샀는데도 타이핑 소리는 조금 큰 것 같아요 그래도 만족해요!,0,91
1663,청축키보드는 너무 시끄러울거같아 갈축으로 주문했는데 배송도 생각보다 빨리오고 상상한만큼 조용하고 타이핑 피로감이 적어서 좋았습니다ㅎ 가성비가 좋은 제품인거같네요!,8,1,4,4,0,청축키보드는 너무 시끄러울 거 같아 갈축으로 주문했는데 배송도 생각보다 빨리 오고 상상한 만큼 조용하고 타이핑 피로감이 적어서 좋았습니다ㅎ 구성비가 좋은 제품인 거 같네요!,0,96
1664,옵션중에 분명 블랙에 갈축 밖에 없었는데 화이트에 청축이 왔네요 근데 키보드 옆에 저 게이밍 마우스를 사운품으로 주셨으니까..그냥 넘아가겠습니다 잘 쓸게요,7,4,4,4,1,옵션 중에 분명 블랙에 갈축 밖에 없었는데 화이트에 청축이 왔네요 근데 키보드 옆에 저 게이밍 마우스를 사은품으로 주셨으니까.. 그냥 넘아가겠습니다 잘 쓸게요,0,88
1665,"신랑 사줬더니 좋아는 하는데....밤마다 시끄러워 죽겠네요ㅠㅠ
타이핑 소리가 엄청커요~ 밤늦게는 옆집에서 올까봐 걱정될 정도요.
키보드는 추천!! 축은 청축은 구입하지 마시길....",4,8,3,3,0,신랑 사줬더니 좋아는 하는데.... 밤마다 시끄러워 죽겠네요ㅠㅠ타이핑 소리가 엄청 커요~ 밤늦게는 옆집에서 올까 봐 걱정될 정도요.키보드는 추천!! 축은 청축은 구입하지 마시길....,0,102
1666,"배송은 좋았고 키보드 연결하니 잘됩니다
led는 생각보다 불빛이 약한듯한데 어두우면 괜찮을거같구요
통통 울리는 통울림이 뭔지 몰랐는데 막상쳐보니 뭔지는 알거같네요
고장없이 잘써볼게요",10,7,4,4,1,배송은 좋았고 키보드 연결하니 잘 됩니다led는 생각보다 불빛이 약한듯한데 어두우면 괜찮을 거 같고요통통 울리는 통울림이 뭔지 몰랐는데 막상 쳐보니 뭔지는 알 거 같네요고장 없이 잘 써볼게요,0,106
1667,"사용한지 1달 조금 넘었는데 우측하단의 방향키 중 왼쪽방향키가 벌써부터 잘 안눌립니다.. 영화나 드라마,유튜브같은 영상보다 놓친부분있어 뒤로감기 하려고 할때마다 불편을 겪을때가 있네요",13,1,2,2,0,"사용한 지 1달 조금 넘었는데 우측 하단의 방향키 중 왼쪽 방향 키가 벌써부터 잘 안 눌립니다.. 영화나 드라마, 유튜브 같은 영상보다 놓친 부분 있어 뒤로 감기하려고 할 때마다 불편을 겪을 때가 있네요",0,113
1668,"한..10년전쯤에 기계식 20만원정도 주고 샀었는데
지금은 LED도 더 화려하고 잘나온거 같네요
찰칵거리는 소리가 좋아서 청축으로 샀는데...
사무실에서 쓰려니...타닥타닥 소리가 엄청큼..ㅋㅋ
흑축나오면 써보고 싶네용~",8,2,5,5,0,한.. 10년 전쯤에 기계식 20만 원 정도 주고 샀었는데지금은 LED도 더 화려하고 잘 나온 거 같네요찰칵거리는 소리가 좋아서 청축으로 샀는데...사무실에서 쓰려니... 타닥타닥 소리가 엄청큼..ㅋㅋ흑축 나오면 써보고 싶네요~,0,127
1669,"게임방에서 많이 사용한다고 하는데 배송 받아 집에 직접 설치해보니 너무 좋으네요. LED불빛도 맘에 들고 키를 누를때 터치감이
기계식이라 좋습니다. 좋은 가격에 많이들 사세요.",7,2,5,5,0,게임방에서 많이 사용한다고 하는데 배송받아 집에 직접 설치해보니 너무 좋네요. LED 불빛도 맘에 들고 키를 누를 때 터치감이기계식이라 좋습니다. 좋은 가격에 많이들 사세요.,0,97
1670,키보드 처음 쓸 때는 좋았는데 무슨 두달만에 a랑 왼쪽 키가 두번씩 눌릴 때도 있고 꾹 눌러도 반응을 안할 때도 있네요; RPG게임 하는데 이건 무시하고 할 수도 없고 진짜 실망입니다 이 리뷰 보시면 다른 키보드 구매하세요..,9,4,1,1,0,키보드 처음 쓸 때는 좋았는데 무슨 두 달 만에 a랑 왼쪽 키가 두 번씩 눌릴 때도 있고 꾹 눌러도 반응을 안 할 때도 있네요; RPG 게임하는데 이건 무시하고 할 수도 없고 진짜 실망입니다 이 리뷰 보시면 다른 키보드 구매하세요..,0,130
1671,"설치후 한영키 변환이 안되서 앱코홈페이지에서 패치파일 깔았어요
디자인이나 무게감은 좋네요
키감은 조금 가벼운 느낌이고 타이핑 소리가 경쾌하지만 약간 소음이 있습니다.",5,2,3,3,0,설치 후 한영 키 변환이 안돼서 앱코 홈페이지에서 패치 파일 깔았어요디자인이나 무게감은 좋네요키감은 조금 가벼운 느낌이고 타이핑 소리가 경쾌하지만 약간 소음이 있습니다.,0,94
1672,제품 성능같은건 뭐 당연한 이야기니 제외하고 배송이 무척 빨라서 좋았습니다. 가끔 타이밍할때 연속으로 쳐지는 경우도 있다고 들었는데 그런문제도 없네요 :),6,7,5,5,0,제품 성능 같은 건 뭐 당연한 이야기니 제외하고 배송이 무척 빨라서 좋았습니다. 가끔 타이밍 할 때 연속으로 쳐지는 경우도 있다고 들었는데 그런 문제도 없네요 :),0,91
1673,부드럽고 작동 잘되고 배송도 빠르고 가격대비 정말 잘산거 같네요... 크기도 적당하고 무엇보다 아들이 정말 잘샀다고 얘기하니 다른건 말할필요가 없을듯합니다 많이 파세요,3,1,5,5,0,부드럽고 작동 잘되고 배송도 빠르고 가격 대비 정말 잘 산 거 같네요... 크기도 적당하고 무엇보다 아들이 정말 잘 샀다고 얘기하니 다른 건 말할 필요가 없을듯합니다 많이 파세요,0,99
1674,프로게이머 활동하는 아는동생 추천으로 구입했는데 역시나 좋습니다. 제 컴터생활 첫 기계식 키보드입니다. 만족해요. 게임은 전혀 안하지만 문서작업 등을 할 때 타이핑하는게 즐겁겠어요.,7,2,5,5,0,프로게이머 활동하는 아는 동생 추천으로 구입했는데 역시나 좋습니다. 제 컴퓨터생활 첫 기계식 키보드입니다. 만족해요. 게임은 전혀 안 하지만 문서작업 등을 할 때 타이핑하는 게 즐겁겠어요.,0,105
